epoch,lr,train_macro_f1,train_accuracy,train_recall_class_0,train_pred_rate_0,train_recall_class_1,train_pred_rate_1,train_recall_class_2,train_pred_rate_2,train_loss,val_macro_f1,val_accuracy,val_recall_class_0,val_pred_rate_0,val_recall_class_1,val_pred_rate_1,val_recall_class_2,val_pred_rate_2,val_loss
1,0.0003,0.33732211462261524,0.3381887270424319,0.3485714285714286,0.3407219759341355,0.3696060037523452,0.363521215959468,0.29558541266794625,0.29575680810639643,1.226589868068695,0.3120643623788278,0.7569620253164557,1.0,0.9924050632911392,0.0,0.0,0.0392156862745098,0.007594936708860759,0.9334805378547082
2,0.00029815325108927063,0.3358544396124747,0.3381887270424319,0.42641509433962266,0.37808739708676375,0.29867674858223064,0.31792273590880304,0.28846153846153844,0.3039898670044332,1.1446110677719117,0.2922745504674174,0.6075949367088608,0.7845117845117845,0.769620253164557,0.14893617021276595,0.23037974683544304,0.0,0.0,0.9906996075923626
3,0.00029265847744427303,0.3658560764105973,0.36732108929702345,0.34833659491193736,0.29449018366054464,0.32325141776937616,0.3027232425585814,0.42857142857142855,0.40278657378087396,1.1171751260757445,0.2809699424454648,0.34430379746835443,0.3367003367003367,0.28354430379746837,0.5957446808510638,0.5746835443037974,0.1568627450980392,0.14177215189873418,1.1949039239149828
4,0.0002836509786282552,0.39331078488950416,0.4046865104496517,0.46153846153846156,0.3381887270424319,0.49482758620689654,0.45408486383787205,0.23983739837398374,0.207726409119696,1.0917243480682373,0.2861271676300578,0.7518987341772152,1.0,1.0,0.0,0.0,0.0,0.0,0.87025019297233
5,0.0002713525491562421,0.42413802330197653,0.42685243825205826,0.4793233082706767,0.32108929702343253,0.31968810916179335,0.26662444585180495,0.47752808988764045,0.4122862571247625,1.0745513117313386,0.2861271676300578,0.7518987341772152,1.0,1.0,0.0,0.0,0.0,0.0,0.7892442437318655
6,0.0002560660171779821,0.37462958660357115,0.37872070930968965,0.4791288566243194,0.36985433818872704,0.30060120240480964,0.29132362254591515,0.34782608695652173,0.3388220392653578,1.1109563827514648,0.18830519527570466,0.26582278481012656,0.2053872053872054,0.19240506329113924,0.0,0.0,0.8627450980392157,0.8075949367088607,1.1914727137638972
7,0.000238167787843871,0.3933390505960839,0.40341988600379985,0.566793893129771,0.42178594046865103,0.24855491329479767,0.21849271690943636,0.39365671641791045,0.3597213426219126,1.081011085510254,0.31788924436319316,0.5620253164556962,0.6767676767676768,0.6329113924050633,0.44680851063829785,0.3670886075949367,0.0,0.0,0.9732180512868441
8,0.00021809857496093204,0.39706009892506006,0.40025332488917037,0.5112359550561798,0.37555414819506017,0.33070866141732286,0.285623812539582,0.35567970204841715,0.3388220392653578,1.0848189830780028,0.11248567127686959,0.13164556962025317,0.02356902356902357,0.017721518987341773,0.8723404255319149,0.789873417721519,0.0784313725490196,0.19240506329113924,1.305381829922016
9,0.00019635254915624216,0.4549066646777841,0.46928435718809375,0.656084656084656,0.4338188727042432,0.40891472868217055,0.32678910702976566,0.3185483870967742,0.23939202026599113,1.017723298072815,0.2764822232111952,0.40759493670886077,0.3872053872053872,0.33164556962025316,0.0,0.0,0.9019607843137255,0.6683544303797468,1.2486903025553777
10,0.00017346516975603468,0.37894323861985374,0.3799873337555415,0.3832684824902724,0.29069031032298925,0.321011673151751,0.29069031032298925,0.4319419237749546,0.41861937935402155,1.0900334858894347,0.2716084945668699,0.4379746835443038,0.494949494949495,0.45569620253164556,0.5531914893617021,0.5443037974683544,0.0,0.0,1.0049612430425792
