epoch,lr,train_macro_f1,train_accuracy,train_recall_class_0,train_pred_rate_0,train_recall_class_1,train_pred_rate_1,train_recall_class_2,train_pred_rate_2,train_loss,val_macro_f1,val_accuracy,val_recall_class_0,val_pred_rate_0,val_recall_class_1,val_pred_rate_1,val_recall_class_2,val_pred_rate_2,val_loss
1,0.0003,0.7072944900842968,0.708043065231159,0.6906614785992218,0.3280557314756175,0.6280834914611005,0.3331222292590247,0.8029739776951673,0.3388220392653578,15.20679521560669,0.4229003423046349,0.9468354430379747,0.9711286089238845,0.9620253164556962,0.3333333333333333,0.0379746835443038,0.0,0.0,14.856298006497896
2,0.0002988172051971717,0.9658391863435916,0.9658011399620012,0.9662921348314607,0.3470550981633945,0.9403846153846154,0.3217226092463585,0.9904761904761905,0.331222292590247,6.639155583381653,0.3787940273659019,0.9063291139240506,0.9291338582677166,0.9215189873417722,0.3333333333333333,0.07848101265822785,0.0,0.0,14.74486549084003
3,0.0002952874741692947,0.9866246529119552,0.986700443318556,0.9866412213740458,0.3356554781507283,0.9732313575525813,0.32678910702976566,1.0,0.337555414819506,4.944083738327026,0.37902398676592225,0.9670886075949368,1.0,0.9974683544303797,0.08333333333333333,0.002531645569620253,0.0,0.0,14.677072084867037
4,0.0002894664728832377,0.9935584815193769,0.993666877770741,0.9883495145631068,0.32488917036098797,0.9923076923076923,0.3305889803673211,1.0,0.34452184927169094,4.409213237762451,0.327319587628866,0.9645569620253165,1.0,1.0,0.0,0.0,0.0,0.0,14.236601022573618
5,0.00028144600200657956,0.9993532228291638,0.999366687777074,0.9980314960629921,0.32108929702343253,1.0,0.3318556048131729,1.0,0.3470550981633945,3.8915423154830933,0.37902398676592225,0.9670886075949368,1.0,0.9974683544303797,0.08333333333333333,0.002531645569620253,0.0,0.0,14.279234152573805
6,0.00027135254915624217,0.9987167136011067,0.9987333755541482,0.9980769230769231,0.3293223559214693,0.9980732177263969,0.3286890436985434,1.0,0.34198860037998735,3.729427466392517,0.34118833539296317,0.9215189873417722,0.952755905511811,0.9518987341772152,0.08333333333333333,0.04810126582278481,0.0,0.0,15.89562467428354
7,0.0002593452941132118,0.9981121574389457,0.9981000633312223,0.9981549815498155,0.34388853704876504,0.9961389961389961,0.32742241925269155,1.0,0.3286890436985434,3.7721307826042176,0.3268817204301075,0.9620253164556962,0.9973753280839895,0.9974683544303797,0.0,0.0,0.0,0.002531645569620253,15.171620222238394
8,0.00024561359846230347,0.9974421075439514,0.9974667511082964,0.9942084942084942,0.32678910702976566,0.9980769230769231,0.3299556681443952,1.0,0.34325522482583914,3.4788204979896546,0.42340346991509775,0.9696202531645569,1.0,0.9949367088607595,0.16666666666666666,0.005063291139240506,0.0,0.0,14.445754197927622
9,0.0002303740192468495,0.9981029142142469,0.9981000633312223,0.9939879759519038,0.3141228625712476,1.0,0.3559214692843572,1.0,0.3299556681443952,3.2103729176521303,0.42340346991509775,0.9696202531645569,1.0,0.9949367088607595,0.16666666666666666,0.005063291139240506,0.0,0.0,15.072347274193397
10,0.0002138668937347609,0.9987318107765907,0.9987333755541482,0.9961904761904762,0.331222292590247,1.0,0.3394553514882837,1.0,0.3293223559214693,2.969398500919342,0.327319587628866,0.9645569620253165,1.0,1.0,0.0,0.0,0.0,0.0,14.901894862835224
11,0.0001963525491562421,0.9980487804878049,0.9981000633312223,0.9941634241245136,0.3236225459151362,1.0,0.32552248258391386,1.0,0.35085497150094996,2.6045404648780823,0.4211833364375737,0.9569620253164557,0.984251968503937,0.9772151898734177,0.25,0.02278481012658228,0.0,0.0,16.822650322547325
12,0.00017810719718785873,0.9962692403392422,0.9962001266624446,0.9893617021276596,0.35338822039265355,1.0,0.3280557314756175,1.0,0.31855604813172894,2.850217478275299,0.37492309585332845,0.9645569620253165,0.9973753280839895,0.9949367088607595,0.08333333333333333,0.005063291139240506,0.0,0.0,16.177090938274677
13,0.00015941857792939703,0.9967187009916278,0.9968334388853705,0.9908256880733946,0.34198860037998735,1.0,0.3039898670044332,1.0,0.3540215326155795,2.353189820051193,0.36809153713298787,0.959493670886076,0.9921259842519685,0.9898734177215189,0.08333333333333333,0.010126582278481013,0.0,0.0,17.18957409491906
14,0.00014058142207060302,0.9962262645314802,0.9962001266624446,0.9943609022556391,0.3369221025965801,1.0,0.3229892336922103,0.9944341372912802,0.3400886637112096,2.2173334276676178,0.327319587628866,0.9645569620253165,1.0,1.0,0.0,0.0,0.0,0.0,17.48909253340501
15,0.00012189280281214133,0.9981463299824682,0.9981000633312223,0.994413407821229,0.3381887270424319,1.0,0.34515516149461684,1.0,0.31665611146295125,1.9260900354385375,0.327319587628866,0.9645569620253165,1.0,1.0,0.0,0.0,0.0,0.0,16.99154171576867
16,0.00010364745084375795,0.9987076029976604,0.9987333755541482,0.9959919839679359,0.3147561747941735,1.0,0.34578847371754273,1.0,0.3394553514882837,1.6085101628303529,0.327319587628866,0.9645569620253165,1.0,1.0,0.0,0.0,0.0,0.0,17.998131165137657
17,8.61331062652391e-05,0.998726691962729,0.9987333755541482,0.996078431372549,0.3217226092463585,1.0,0.34198860037998735,1.0,0.3362887903736542,1.4467809683084487,0.4166163576254132,0.9670886075949368,0.9973753280839895,0.9924050632911392,0.16666666666666666,0.007594936708860759,0.0,0.0,18.543237099280724
18,6.962598075315047e-05,0.9987227148545644,0.9987333755541482,0.9960861056751468,0.3223559214692844,1.0,0.34198860037998735,1.0,0.3356554781507283,1.2001510262489319,0.327319587628866,0.9645569620253165,1.0,1.0,0.0,0.0,0.0,0.0,19.11790965153621
19,5.4386401537696536e-05,0.9981082412438891,0.9981000633312223,0.9941520467836257,0.3229892336922103,1.0,0.3736542115262825,1.0,0.3033565547815073,0.9853011018037796,0.37902398676592225,0.9670886075949368,1.0,0.9974683544303797,0.08333333333333333,0.002531645569620253,0.0,0.0,19.3761075093196
