epoch,lr,train_macro_f1,train_accuracy,train_recall_class_0,train_pred_rate_0,train_recall_class_1,train_pred_rate_1,train_recall_class_2,train_pred_rate_2,train_loss,val_macro_f1,val_accuracy,val_recall_class_0,val_pred_rate_0,val_recall_class_1,val_pred_rate_1,val_recall_class_2,val_pred_rate_2,val_loss
1,0.0003,0.5856798715521697,0.5858138062064597,0.5885714285714285,0.34135528815706145,0.551594746716698,0.31728942368587715,0.6180422264875239,0.34135528815706145,1.0562695628404617,0.42520935329432025,0.739240506329114,0.9326599326599326,0.8759493670886076,0.1702127659574468,0.09620253164556962,0.13725490196078433,0.027848101265822784,0.7242816950266178
2,0.0002988172051971717,0.8329976732578966,0.8328055731475618,0.8415094339622642,0.3343888537048765,0.8052930056710775,0.3381887270424319,0.8519230769230769,0.32742241925269155,0.46603285551071166,0.47232194040995257,0.7848101265822784,0.9797979797979798,0.9164556962025316,0.06382978723404255,0.02278481012658228,0.3137254901960784,0.060759493670886074,0.7225211354402395
3,0.0002952874741692947,0.9000642787643466,0.9005699810006333,0.8904109589041096,0.32742241925269155,0.8714555765595463,0.3236225459151362,0.9387755102040817,0.3489550348321723,0.2624033921211958,0.4829385871543253,0.7088607594936709,0.8417508417508418,0.7316455696202532,0.40425531914893614,0.21772151898734177,0.21568627450980393,0.05063291139240506,0.7723291562153742
4,0.0002894664728832377,0.9142858253450582,0.9138695376820772,0.8777120315581854,0.3071564281190627,0.9189655172413793,0.37682077264091196,0.9451219512195121,0.31602279924002535,0.24038583070039748,0.4851487569831335,0.7645569620253164,0.9393939393939394,0.8430379746835444,0.2978723404255319,0.11645569620253164,0.17647058823529413,0.04050632911392405,0.8200088418447055
5,0.00028144600200657956,0.9522619941702654,0.9525015832805573,0.9191729323308271,0.3223559214692844,0.9551656920077972,0.3299556681443952,0.9831460674157303,0.3476884103863205,0.1448396275937557,0.4359683320891052,0.7417721518987341,0.9124579124579124,0.8,0.40425531914893614,0.17974683544303796,0.058823529411764705,0.020253164556962026,1.0861373314490685
6,0.00027135254915624217,0.9589627147383233,0.9588347055098163,0.9455535390199638,0.34642178594046863,0.9659318637274549,0.32108929702343253,0.9659735349716446,0.3324889170360988,0.13349610092118383,0.5306720740688343,0.789873417721519,0.9595959595959596,0.850632911392405,0.3191489361702128,0.10886075949367088,0.23529411764705882,0.04050632911392405,1.0891812443733215
7,0.0002593452941132118,0.971953046953047,0.9721342621912603,0.9522900763358778,0.32678910702976566,0.9710982658959537,0.3299556681443952,0.9925373134328358,0.34325522482583914,0.0895509547740221,0.4500605822444903,0.7620253164556962,0.9427609427609428,0.8278481012658228,0.3617021276595745,0.15443037974683543,0.0784313725490196,0.017721518987341773,1.4891643294921288
8,0.00024561359846230347,0.9580882119796056,0.9582013932868905,0.9531835205992509,0.33502216592780243,0.9547244094488189,0.3236225459151362,0.9664804469273743,0.34135528815706145,0.12281094506382942,0.5039773231561196,0.7417721518987341,0.8821548821548821,0.7493670886075949,0.44680851063829785,0.21772151898734177,0.19607843137254902,0.03291139240506329,1.0508867954978576
9,0.0002303740192468495,0.9824228103711822,0.9822672577580748,0.9753086419753086,0.3565547815072831,0.9844961240310077,0.3280557314756175,0.9879032258064516,0.31538948701709946,0.05100133327767253,0.5153361866745206,0.7620253164556962,0.9057239057239057,0.7569620253164557,0.46808510638297873,0.2,0.19607843137254902,0.043037974683544304,1.058836790231558
10,0.0002138668937347609,0.9826620601726876,0.9829005699810006,0.9688715953307393,0.3217226092463585,0.9844357976653697,0.32742241925269155,0.9945553539019963,0.35085497150094996,0.04476818531751633,0.48357919491784257,0.769620253164557,0.9528619528619529,0.8734177215189873,0.23404255319148937,0.08354430379746836,0.19607843137254902,0.043037974683544304,1.2679119660304143
11,0.0001963525491562421,0.9896859028710683,0.9898670044331855,0.9801192842942346,0.31602279924002535,0.9942307692307693,0.3318556048131729,0.9946043165467626,0.35212159594680176,0.03167493408545852,0.5305995476731284,0.7873417721518987,0.9461279461279462,0.8405063291139241,0.14893617021276595,0.05063291139240506,0.45098039215686275,0.10886075949367088,1.1639196643462548
12,0.00017810719718785873,0.9886746445190925,0.9886003799873337,0.9865125240847784,0.3286890436985434,0.9871559633027523,0.34642178594046863,0.9922330097087378,0.32488917036098797,0.03445524320937693,0.47768672893900477,0.7670886075949367,0.9461279461279462,0.8531645569620253,0.10638297872340426,0.06582278481012659,0.3333333333333333,0.0810126582278481,1.349562012232267
13,0.00015941857792939703,0.996780602331666,0.9968334388853705,0.9900990099009901,0.31665611146295125,1.0,0.337555414819506,1.0,0.34578847371754273,0.011375526431947947,0.47277189149110327,0.7645569620253164,0.9494949494949495,0.8607594936708861,0.2127659574468085,0.10126582278481013,0.19607843137254902,0.0379746835443038,1.4691432347664466
14,0.00014058142207060302,0.9950235935035613,0.9949335022165928,0.9923518164435946,0.331222292590247,0.992831541218638,0.35275490816972765,1.0,0.31602279924002535,0.01873990846797824,0.5212026633374948,0.769620253164557,0.9292929292929293,0.8202531645569621,0.2127659574468085,0.10632911392405063,0.35294117647058826,0.07341772151898734,1.2717670431503882
