epoch,lr,train_macro_f1,train_accuracy,train_recall_class_0,train_pred_rate_0,train_recall_class_1,train_pred_rate_1,train_recall_class_2,train_pred_rate_2,train_loss,val_macro_f1,val_accuracy,val_recall_class_0,val_pred_rate_0,val_recall_class_1,val_pred_rate_1,val_recall_class_2,val_pred_rate_2,val_loss
1,0.0003,0.42382726362994533,0.4249525015832806,0.4990476190476191,0.3584547181760608,0.34896810506566606,0.3141228625712476,0.42802303262955854,0.32742241925269155,1.0967204372088115,0.42308247418144057,0.4962025316455696,0.4882154882154882,0.369620253164557,0.7446808510638298,0.5189873417721519,0.3137254901960784,0.11139240506329114,1.1234260702133179
2,0.00029815325108927063,0.6655840735762651,0.6675110829639012,0.7433962264150943,0.3388220392653578,0.5141776937618148,0.3122229259024699,0.7461538461538462,0.3489550348321723,0.7286543030329425,0.5882120509178358,0.7772151898734178,0.8619528619528619,0.7063291139240506,0.23404255319148937,0.09113924050632911,0.7843137254901961,0.20253164556962025,0.5825208139419555
3,0.00029265847744427303,0.8128323627004995,0.8138062064597846,0.786692759295499,0.3134895503483217,0.7466918714555766,0.337555414819506,0.9053803339517625,0.3489550348321723,0.46383546702940054,0.5508625906083541,0.5873417721518988,0.5589225589225589,0.4253164556962025,0.6595744680851063,0.43291139240506327,0.6862745098039216,0.14177215189873418,1.0301869297027588
4,0.0002836509786282552,0.9173666146332438,0.9164027865737808,0.8717948717948718,0.29575680810639643,0.9241379310344827,0.3863204559848005,0.9532520325203252,0.31792273590880304,0.22973541546650608,0.5643081067752532,0.7873417721518987,0.9191919191919192,0.769620253164557,0.5531914893617021,0.189873417721519,0.23529411764705882,0.04050632911392405,0.7506102004647255
5,0.0002713525491562421,0.9419994926425451,0.9423685877137429,0.8966165413533834,0.31792273590880304,0.9473684210526315,0.3400886637112096,0.9831460674157303,0.34198860037998735,0.1870537300152008,0.6591572894651664,0.8253164556962025,0.9393939393939394,0.7924050632911392,0.44680851063829785,0.1291139240506329,0.5098039215686274,0.07848101265822785,0.660998848080635
6,0.0002560660171779821,0.9688852638602339,0.9689677010766308,0.9437386569872959,0.3381887270424319,0.9719438877755511,0.32488917036098797,0.9924385633270322,0.3369221025965801,0.08412559788128493,0.639332360856718,0.7974683544303798,0.898989898989899,0.769620253164557,0.44680851063829785,0.13670886075949368,0.5294117647058824,0.09367088607594937,0.8099274402856826
7,0.000238167787843871,0.9529387482794281,0.9531348955034832,0.9351145038167938,0.32488917036098797,0.9479768786127167,0.3356554781507283,0.9757462686567164,0.3394553514882837,0.13691843148659577,0.599112695196478,0.7670886075949367,0.8653198653198653,0.7037974683544304,0.5319148936170213,0.22784810126582278,0.4117647058823529,0.06835443037974684,0.7815044665336609
8,0.00021809857496093204,0.9764363645908821,0.9765674477517416,0.9606741573033708,0.3324889170360988,0.9783464566929134,0.32678910702976566,0.9906890130353817,0.3407219759341355,0.07674890169591615,0.5316969598615169,0.7772151898734178,0.9393939393939394,0.8481012658227848,0.19148936170212766,0.08354430379746836,0.37254901960784315,0.06835443037974684,1.0376605933904648
9,0.00019635254915624216,0.9757615159002598,0.9753008233058899,0.9629629629629629,0.3546548448385054,0.9709302325581395,0.331222292590247,0.9939516129032258,0.3141228625712476,0.06734794028329127,0.6333207080271697,0.8227848101265823,0.9494949494949495,0.8025316455696202,0.3829787234042553,0.10886075949367088,0.49019607843137253,0.08860759493670886,0.8576232695579529
10,0.00017346516975603468,0.9980544728671829,0.9981000633312223,0.9961089494163424,0.32488917036098797,0.9980544747081712,0.32615579480683976,1.0,0.3489550348321723,0.006429129867665141,0.5862048848040176,0.8025316455696202,0.9461279461279462,0.8253164556962025,0.23404255319148937,0.08860759493670886,0.49019607843137253,0.08607594936708861,1.1901239201426506
11,0.00015000000000000001,0.9916385270692261,0.9917669411019633,0.9821073558648111,0.31538948701709946,0.9961538461538462,0.331222292590247,0.9964028776978417,0.35338822039265355,0.026276963156168207,0.5673090305773248,0.7873417721518987,0.9292929292929293,0.8025316455696202,0.40425531914893614,0.13670886075949368,0.3137254901960784,0.060759493670886074,1.0559193032979965
12,0.0001265348302439654,0.9961646495617013,0.9962001266624446,0.9922928709055877,0.32678910702976566,0.998165137614679,0.34515516149461684,0.9980582524271845,0.3280557314756175,0.01566971629132479,0.5245878563562444,0.789873417721519,0.9663299663299664,0.8658227848101265,0.2127659574468085,0.08607594936708861,0.29411764705882354,0.04810126582278481,1.3585722953081132
