epoch,lr,train_macro_f1,train_accuracy,train_recall_class_0,train_pred_rate_0,train_recall_class_1,train_pred_rate_1,train_recall_class_2,train_pred_rate_2,train_loss,val_macro_f1,val_accuracy,val_recall_class_0,val_pred_rate_0,val_recall_class_1,val_pred_rate_1,val_recall_class_2,val_pred_rate_2,val_loss
1,0.0003,0.3220394721520938,0.32742241925269155,0.3161904761904762,0.32615579480683976,0.43151969981238275,0.4236858771374288,0.23224568138195778,0.25015832805573146,1.1703448464172055,0.2861271676300578,0.7518987341772152,1.0,1.0,0.0,0.0,0.0,0.0,1.0460687208175659
2,0.0002988172051971717,0.3418786473633597,0.34198860037998735,0.35471698113207545,0.34325522482583914,0.32514177693761814,0.31728942368587715,0.34615384615384615,0.3394553514882837,1.1059049175243185,0.2861271676300578,0.7518987341772152,1.0,1.0,0.0,0.0,0.0,0.0,1.0039717435836792
3,0.0002952874741692947,0.32328290154734657,0.3305889803673211,0.2857142857142857,0.2881570614312856,0.24007561436672967,0.24255858138062064,0.4619666048237477,0.46928435718809375,1.1097909814179545,0.07623318385650224,0.1291139240506329,0.0,0.0,0.0,0.0,1.0,1.0,1.1290348625183106
4,0.0002894664728832377,0.30109928250999457,0.35085497150094996,0.1203155818540434,0.10829639012032932,0.6689655172413793,0.6789107029765674,0.21341463414634146,0.21279290690310323,1.1035403254056217,0.07088989441930618,0.1189873417721519,0.0,0.0,1.0,1.0,0.0,0.0,1.117943196296692
5,0.00028144600200657956,0.35795594373034884,0.3590880303989867,0.35902255639097747,0.34135528815706145,0.3157894736842105,0.29132362254591515,0.40074906367041196,0.36732108929702345,1.1025388939212066,0.2861271676300578,0.7518987341772152,1.0,1.0,0.0,0.0,0.0,0.0,0.9870911693572998
6,0.00027135254915624217,0.30711911154048793,0.3381887270424319,0.5462794918330308,0.5661811272957568,0.11022044088176353,0.1019632678910703,0.33648393194706994,0.3318556048131729,1.1077607990515352,0.07623318385650224,0.1291139240506329,0.0,0.0,0.0,0.0,1.0,1.0,1.1408815956115723
7,0.0002593452941132118,0.31975248133912015,0.34135528815706145,0.16793893129770993,0.155794806839772,0.279383429672447,0.2780240658644712,0.5708955223880597,0.5661811272957568,1.1024974403959331,0.07088989441930618,0.1189873417721519,0.0,0.0,1.0,1.0,0.0,0.0,1.0829033708572389
8,0.00024561359846230347,0.29321779242369256,0.3077897403419886,0.37640449438202245,0.39582013932868904,0.13976377952755906,0.16782773907536416,0.3985102420856611,0.43635212159594683,1.1039813768984093,0.2861271676300578,0.7518987341772152,1.0,1.0,0.0,0.0,0.0,0.0,1.0737123346328736
9,0.0002303740192468495,0.33196632695164485,0.3540215326155795,0.5291005291005291,0.526282457251425,0.34689922480620156,0.32615579480683976,0.16129032258064516,0.14756174794173527,1.099109537673719,0.2861271676300578,0.7518987341772152,1.0,1.0,0.0,0.0,0.0,0.0,1.0246608567237854
10,0.0002138668937347609,0.2804629400857857,0.31918936035465484,0.13813229571984437,0.15959468017732742,0.17509727626459143,0.19886003799873336,0.6225045372050817,0.6415452818239392,1.1030050576335253,0.2861271676300578,0.7518987341772152,1.0,1.0,0.0,0.0,0.0,0.0,1.067493371963501
11,0.0001963525491562421,0.30425105185948537,0.3280557314756175,0.14512922465208747,0.13996200126662445,0.2865384615384615,0.29449018366054464,0.5323741007194245,0.5655478150728309,1.1021491662420408,0.2861271676300578,0.7518987341772152,1.0,1.0,0.0,0.0,0.0,0.0,1.0817484045028687
12,0.00017810719718785873,0.2890814386131241,0.3236225459151362,0.24084778420038536,0.2545915136162128,0.5981651376146789,0.6250791640278658,0.11650485436893204,0.12032932235592148,1.1006959339584967,0.07088989441930618,0.1189873417721519,0.0,0.0,1.0,1.0,0.0,0.0,1.1152180767059325
