epoch,lr,train_macro_f1,train_accuracy,train_recall_class_0,train_pred_rate_0,train_recall_class_1,train_pred_rate_1,train_recall_class_2,train_pred_rate_2,train_loss,val_macro_f1,val_accuracy,val_recall_class_0,val_pred_rate_0,val_recall_class_1,val_pred_rate_1,val_recall_class_2,val_pred_rate_2,val_loss
1,0.0003,0.6232549000405014,0.623179227359088,0.6228571428571429,0.3400886637112096,0.6060037523452158,0.3293223559214693,0.6410748560460653,0.3305889803673211,0.9410581284761429,0.4116200241160985,0.660759493670886,0.7912457912457912,0.7088607594936709,0.46808510638297873,0.2582278481012658,0.0784313725490196,0.03291139240506329,0.8463528546003195
2,0.0002988172051971717,0.9045736379223664,0.9043698543381887,0.8943396226415095,0.34198860037998735,0.9054820415879017,0.3337555414819506,0.9134615384615384,0.32425585813806207,0.2887661211192608,0.44799988453239226,0.7443037974683544,0.9292929292929293,0.8835443037974684,0.1276595744680851,0.04810126582278481,0.23529411764705882,0.06835443037974684,0.8452481994262109
3,0.0002952874741692947,0.9674868063941376,0.967701076630779,0.9510763209393346,0.32045598480050663,0.9735349716446124,0.3369221025965801,0.9777365491651205,0.34262191260291325,0.09545445062220097,0.477514210405871,0.7493670886075949,0.9225589225589226,0.8632911392405064,0.1702127659574468,0.06582278481012659,0.27450980392156865,0.07088607594936709,1.04414125589224
4,0.0002894664728832377,0.9437713439776836,0.9442685243825206,0.9250493096646942,0.31982267257758074,0.9568965517241379,0.36858771374287524,0.9491869918699187,0.311589613679544,0.1496982329338789,0.4016405342624855,0.7417721518987341,0.9461279461279462,0.9088607594936708,0.0425531914893617,0.043037974683544304,0.19607843137254902,0.04810126582278481,1.0805164541189487
5,0.00028144600200657956,0.9525054586329569,0.9525015832805573,0.9511278195488722,0.337555414819506,0.949317738791423,0.3223559214692844,0.9569288389513109,0.3400886637112096,0.13634545341134072,0.3707391891181266,0.7189873417721518,0.9225589225589226,0.8708860759493671,0.14893617021276595,0.10632911392405063,0.058823529411764705,0.02278481012658228,1.3769282010885386
6,0.00027135254915624217,0.951188779659065,0.9512349588347055,0.9455535390199638,0.34578847371754273,0.9539078156312625,0.32045598480050663,0.9546313799621928,0.3337555414819506,0.13426576182246208,0.4550021044516035,0.7493670886075949,0.8787878787878788,0.769620253164557,0.0,0.002531645569620253,0.6862745098039216,0.22784810126582278,1.456271570462447
7,0.0002593452941132118,0.9764835642269554,0.9765674477517416,0.9694656488549618,0.3318556048131729,0.9710982658959537,0.32615579480683976,0.9888059701492538,0.34198860037998735,0.07891497682780027,0.33738191632928477,0.7569620253164557,0.9932659932659933,0.979746835443038,0.02127659574468085,0.012658227848101266,0.058823529411764705,0.007594936708860759,1.5990992555251489
8,0.00024561359846230347,0.9899656854114024,0.9898670044331855,0.9850187265917603,0.337555414819506,0.9980314960629921,0.3229892336922103,0.9869646182495344,0.3394553514882837,0.03299009719863534,0.3427716849451645,0.7518987341772152,0.9831649831649831,0.9696202531645569,0.0,0.010126582278481013,0.09803921568627451,0.020253164556962026,1.9355021898563092
9,0.0002303740192468495,0.9968759349340441,0.9968334388853705,0.9947089947089947,0.3584547181760608,0.998062015503876,0.32678910702976566,0.9979838709677419,0.3147561747941735,0.013937538544414565,0.3731884057971014,0.7569620253164557,0.9764309764309764,0.9367088607594937,0.0,0.010126582278481013,0.17647058823529413,0.053164556962025315,1.7681502103805542
10,0.0002138668937347609,0.9980544728671829,0.9981000633312223,0.9980544747081712,0.32615579480683976,0.9961089494163424,0.32488917036098797,1.0,0.3489550348321723,0.007121239900588989,0.4337314834886914,0.7670886075949367,0.9696969696969697,0.9164556962025316,0.06382978723404255,0.02278481012658228,0.23529411764705882,0.060759493670886074,1.5049500900965471
11,0.0001963525491562421,0.9934986116332181,0.993666877770741,0.9880715705765407,0.31728942368587715,0.9923076923076923,0.3299556681443952,1.0,0.35275490816972765,0.01717551901936531,0.4233327384859218,0.7367088607594937,0.9292929292929293,0.8860759493670886,0.10638297872340426,0.05822784810126582,0.19607843137254902,0.05569620253164557,1.4582978670413678
