epoch,lr,train_macro_f1,train_accuracy,train_recall_class_0,train_pred_rate_0,train_recall_class_1,train_pred_rate_1,train_recall_class_2,train_pred_rate_2,train_loss,val_macro_f1,val_accuracy,val_recall_class_0,val_pred_rate_0,val_recall_class_1,val_pred_rate_1,val_recall_class_2,val_pred_rate_2,val_loss
1,0.0003,0.36011167632965285,0.3616212792906903,0.3365570599613153,0.32425585813806207,0.32755298651252407,0.305256491450285,0.4180478821362799,0.37048765041165294,0.7647289212303933,0.2861271676300578,0.7518987341772152,1.0,1.0,0.0,0.0,0.0,0.0,0.43861509442329405
2,0.00029815325108927063,0.3732560457730667,0.3730208993033566,0.37109375,0.305256491450285,0.36363636363636365,0.34958834705509817,0.38404452690166974,0.34515516149461684,0.6201516901603853,0.479362555833144,0.769620253164557,0.8855218855218855,0.7544303797468355,0.0,0.0,0.803921568627451,0.24556962025316456,0.29954066514968875
3,0.00029265847744427303,0.5633454592095516,0.5655478150728309,0.6910112359550562,0.29955668144395187,0.37598425196850394,0.2868904369854338,0.6201117318435754,0.4135528815706143,0.4582161253148859,0.5747467934762502,0.7620253164556962,0.8518518518518519,0.7088607594936709,0.2553191489361702,0.10126582278481013,0.7058823529411765,0.189873417721519,0.32119844645261764
4,0.0002836509786282552,0.6427212050894981,0.6485117162761241,0.7577519379844961,0.3134895503483217,0.4409448818897638,0.2773907536415453,0.736936936936937,0.409119696010133,0.3764543695883317,0.6689118534108012,0.8050632911392405,0.8720538720538721,0.6860759493670886,0.6808510638297872,0.22278481012658227,0.5294117647058824,0.09113924050632911,0.2751334747672081
5,0.0002713525491562421,0.7898830222364855,0.7884737175427485,0.7938775510204081,0.2830905636478784,0.6969147005444646,0.34198860037998735,0.8773234200743495,0.37492083597213427,0.24094280103842416,0.5957645469813292,0.759493670886076,0.8249158249158249,0.6278481012658228,0.8085106382978723,0.3012658227848101,0.3333333333333333,0.07088607594936709,0.3282496577501297
6,0.0002560660171779821,0.8860120788576072,0.8866371120962635,0.851145038167939,0.30208993033565545,0.8700787401574803,0.34325522482583914,0.9360146252285192,0.3546548448385054,0.1512843897622643,0.5884577791120033,0.759493670886076,0.8383838383838383,0.6481012658227848,0.7021276595744681,0.27341772151898736,0.35294117647058826,0.07848101265822785,0.3740038265287876
7,0.000238167787843871,0.9172452197341471,0.9176694110196327,0.8958742632612967,0.3109563014566181,0.8960302457466919,0.337555414819506,0.9593345656192237,0.35148828372387586,0.10639631501728236,0.620467142769301,0.7721518987341772,0.8181818181818182,0.6303797468354431,0.3617021276595745,0.1468354430379747,0.8823529411764706,0.22278481012658227,0.4022735805809498
8,0.00021809857496093204,0.9371949058152927,0.9366687777074097,0.9142300194931774,0.31538948701709946,0.9222423146473779,0.3559214692843572,0.9746588693957114,0.3286890436985434,0.07314422325645056,0.6668213318601929,0.7924050632911392,0.8451178451178452,0.660759493670886,0.6382978723404256,0.22025316455696203,0.6274509803921569,0.1189873417721519,0.308399725407362
9,0.00019635254915624216,0.9786057550881818,0.9784673844205193,0.9710982658959537,0.32615579480683976,0.9705340699815838,0.34452184927169094,0.9941972920696325,0.3293223559214693,0.03105219911473493,0.5971919143717528,0.7924050632911392,0.9057239057239057,0.7341772151898734,0.5531914893617021,0.1949367088607595,0.35294117647058826,0.07088607594936709,0.3777980814874172
10,0.00017346516975603468,0.9753076816496273,0.9753008233058899,0.9618874773139746,0.34198860037998735,0.9744094488188977,0.32742241925269155,0.9903846153846154,0.3305889803673211,0.03665547970520107,0.6082410375983679,0.7949367088607595,0.9023569023569024,0.7265822784810126,0.44680851063829785,0.16455696202531644,0.49019607843137253,0.10886075949367088,0.42223554506897926
