epoch,lr,train_macro_f1,train_accuracy,train_recall_class_0,train_pred_rate_0,train_recall_class_1,train_pred_rate_1,train_recall_class_2,train_pred_rate_2,train_loss,val_macro_f1,val_accuracy,val_recall_class_0,val_pred_rate_0,val_recall_class_1,val_pred_rate_1,val_recall_class_2,val_pred_rate_2,val_loss
1,0.0003,0.3584911918699058,0.3597213426219126,0.34622823984526113,0.34135528815706145,0.3179190751445087,0.3033565547815073,0.4125230202578269,0.3552881570614313,1.2538782611037746,0.2861271676300578,0.7518987341772152,1.0,1.0,0.0,0.0,0.0,0.0,0.7843511962890625
2,0.00029815325108927063,0.34389999589101766,0.34452184927169094,0.322265625,0.311589613679544,0.32765151515151514,0.3369221025965801,0.3821892393320965,0.35148828372387586,1.1244033237900397,0.2861271676300578,0.7518987341772152,1.0,1.0,0.0,0.0,0.0,0.0,0.761726462841034
3,0.00029265847744427303,0.3456380905245047,0.35148828372387586,0.3389513108614232,0.29512349588347053,0.25,0.24699176694110198,0.45996275605214154,0.4578847371754275,1.1094470674341375,0.07088989441930618,0.1189873417721519,0.0,0.0,1.0,1.0,0.0,0.0,1.2052780961990357
4,0.0002836509786282552,0.3720962759115835,0.37808739708676375,0.37209302325581395,0.32108929702343253,0.27755905511811024,0.24319189360354654,0.4756756756756757,0.4357188093730209,1.0945624149206914,0.3727747509260115,0.7291139240506329,0.9259259259259259,0.8607594936708861,0.2765957446808511,0.13924050632911392,0.0,0.0,0.9709285116195678
5,0.0002713525491562421,0.5060162141226872,0.5015832805573147,0.5673469387755102,0.2881570614312856,0.47005444646098005,0.3730208993033566,0.4739776951672863,0.3388220392653578,0.9701944384912048,0.4449417248529192,0.5037974683544304,0.4882154882154882,0.37468354430379747,0.7446808510638298,0.5164556962025316,0.37254901960784315,0.10886075949367088,0.9775455546379089
6,0.0002560660171779821,0.5890170905891593,0.6079797340088664,0.7232824427480916,0.29259024699176694,0.2854330708661417,0.19189360354654844,0.7970749542961609,0.5155161494616846,0.8107556610396414,0.6005551973391053,0.7164556962025317,0.7373737373737373,0.5721518987341773,0.48936170212765956,0.22531645569620254,0.803921568627451,0.20253164556962025,0.7298588418960571
7,0.000238167787843871,0.6509648408798291,0.6542115262824573,0.7524557956777996,0.285623812539582,0.42533081285444235,0.26915769474350854,0.7855822550831792,0.44521849271690944,0.7352550439160279,0.6101720652614461,0.7822784810126582,0.8686868686868687,0.7037974683544304,0.3617021276595745,0.13670886075949368,0.6666666666666666,0.15949367088607594,0.5299271184206009
8,0.00021809857496093204,0.7321018124220774,0.7289423685877138,0.8109161793372319,0.29449018366054464,0.593128390596745,0.32045598480050663,0.7933723196881092,0.3850538315389487,0.6175607545207246,0.6939496176338281,0.8177215189873418,0.8720538720538721,0.6911392405063291,0.6170212765957447,0.17468354430379746,0.6862745098039216,0.1341772151898734,0.49776225328445434
9,0.00019635254915624216,0.8573211980070182,0.8568714376187461,0.8709055876685935,0.3134895503483217,0.7845303867403315,0.3305889803673211,0.9187620889748549,0.3559214692843572,0.3952013777964043,0.655952380952381,0.7873417721518987,0.8451178451178452,0.6658227848101266,0.7021276595744681,0.23544303797468355,0.5294117647058824,0.09873417721518987,0.6507325959205628
10,0.00017346516975603468,0.9210617340615391,0.9214692843571881,0.8892921960072595,0.32615579480683976,0.8956692913385826,0.3293223559214693,0.9807692307692307,0.34452184927169094,0.2641598659031319,0.6353667547457266,0.7721518987341772,0.835016835016835,0.6582278481012658,0.574468085106383,0.22531645569620254,0.5882352941176471,0.11645569620253164,0.690460295677185
