epoch,lr,train_macro_f1,train_accuracy,train_recall_class_0,train_pred_rate_0,train_recall_class_1,train_pred_rate_1,train_recall_class_2,train_pred_rate_2,train_loss,val_macro_f1,val_accuracy,val_recall_class_0,val_pred_rate_0,val_recall_class_1,val_pred_rate_1,val_recall_class_2,val_pred_rate_2,val_loss
1,0.0003,0.3184608010999765,0.31918936035465484,0.2819047619047619,0.29892336922102597,0.3151969981238274,0.32108929702343253,0.36084452975047987,0.3799873337555415,1.4063420963287354,0.30910792264504056,0.7493670886075949,0.98989898989899,0.9873417721518988,0.0,0.0,0.0392156862745098,0.012658227848101266,0.9822407960891724
2,0.00029815325108927063,0.32604599677363455,0.3286890436985434,0.40943396226415096,0.4141861937935402,0.30245746691871456,0.31918936035465484,0.27307692307692305,0.26662444585180495,1.1350220131874085,0.2881198289744017,0.7088607594936709,0.9393939393939394,0.9367088607594937,0.02127659574468085,0.06329113924050633,0.0,0.0,0.9974454870590796
3,0.00029265847744427303,0.3441105189500107,0.3476884103863205,0.3150684931506849,0.2849905003166561,0.2835538752362949,0.27485750474984166,0.44155844155844154,0.4401519949335022,1.119809501171112,0.2638643205164013,0.41012658227848103,0.43434343434343436,0.43037974683544306,0.0,0.0,0.6470588235294118,0.569620253164557,1.0678828312800481
4,0.0002836509786282552,0.3304622161191117,0.35275490816972765,0.2406311637080868,0.22545915136162129,0.5603448275862069,0.5554148195060165,0.22357723577235772,0.21912602913236226,1.1106806254386903,0.07088989441930618,0.1189873417721519,0.0,0.0,1.0,1.0,0.0,0.0,1.111345621255728
5,0.0002713525491562421,0.3357784895858436,0.337555414819506,0.3026315789473684,0.3039898670044332,0.3060428849902534,0.3039898670044332,0.40262172284644193,0.39202026599113365,1.108418939113617,0.2865412445730825,0.7518987341772152,1.0,0.9974683544303797,0.0,0.002531645569620253,0.0,0.0,0.9022715091705322
6,0.0002560660171779821,0.328256721511805,0.3318556048131729,0.4010889292196007,0.4084863837872071,0.26452905811623245,0.2602913236225459,0.32325141776937616,0.331222292590247,1.1194319558143615,0.07623318385650224,0.1291139240506329,0.0,0.0,0.0,0.0,1.0,1.0,1.1850648935024555
7,0.000238167787843871,0.342699145717067,0.35148828372387586,0.25,0.233692210259658,0.29672447013487474,0.27675744141861935,0.503731343283582,0.4895503483217226,1.1035209798812866,0.28067262892947037,0.4936708860759494,0.5959595959595959,0.579746835443038,0.3829787234042553,0.42025316455696204,0.0,0.0,1.0386577661220844
8,0.00021809857496093204,0.35264136424309617,0.3584547181760608,0.4737827715355805,0.4331855604813173,0.2618110236220472,0.2248258391386954,0.33519553072625696,0.34198860037998735,1.1042958760261536,0.3303440566965362,0.6481012658227848,0.8316498316498316,0.8278481012658228,0.14893617021276595,0.1670886075949367,0.0392156862745098,0.005063291139240506,1.0257505361850445
9,0.00019635254915624216,0.37520231460023895,0.3882203926535782,0.5343915343915344,0.47941735275490815,0.36627906976744184,0.31538948701709946,0.2439516129032258,0.2051931602279924,1.0923145079612733,0.2942056101260081,0.43544303797468353,0.45454545454545453,0.43291139240506327,0.02127659574468085,0.017721518987341773,0.7058823529411765,0.549367088607595,1.1004432714902437
10,0.00017346516975603468,0.36591081305581374,0.36922102596580114,0.39299610894941633,0.3280557314756175,0.2801556420233463,0.25142495250158325,0.4301270417422868,0.42051931602279924,1.0935157084465026,0.2525473312358559,0.4278481012658228,0.5084175084175084,0.5012658227848101,0.3829787234042553,0.49873417721518987,0.0,0.0,1.0549139242905836
11,0.00015000000000000001,0.39884409176793195,0.39645345155161493,0.46520874751491054,0.3033565547815073,0.34807692307692306,0.31665611146295125,0.37949640287769787,0.3799873337555415,1.066926144361496,0.30360073966643164,0.44556962025316454,0.5218855218855218,0.5189873417721519,0.2553191489361702,0.30886075949367087,0.17647058823529413,0.17215189873417722,1.0261585804132314
12,0.0001265348302439654,0.359362268596179,0.3818872704243192,0.48554913294797686,0.3977200759974667,0.5045871559633027,0.45471817606079795,0.14757281553398058,0.14756174794173527,1.0979394817352295,0.24726678441938757,0.30632911392405066,0.31313131313131315,0.29873417721518986,0.425531914893617,0.5417721518987342,0.1568627450980392,0.15949367088607594,1.117254193012531
13,0.0001036474508437579,0.4350107307454744,0.4376187460417986,0.5564356435643565,0.37808739708676375,0.43478260869565216,0.34198860037998735,0.3302752293577982,0.2799240025332489,1.0498541808128357,0.23758148417084088,0.29620253164556964,0.3063973063973064,0.3139240506329114,0.3191489361702128,0.369620253164557,0.21568627450980393,0.31645569620253167,1.1877454702670758
14,8.190142503906799e-05,0.4135335168225886,0.441418619379354,0.4780114722753346,0.3058898036732109,0.6469534050179212,0.5433818872704244,0.17269076305220885,0.15072830905636478,1.0549806690216064,0.2779342767343445,0.4,0.46464646464646464,0.4607594936708861,0.23404255319148937,0.3189873417721519,0.17647058823529413,0.22025316455696203,1.0675072303185096
15,6.183221215612905e-05,0.4869074634736524,0.487017099430019,0.5408921933085502,0.2970234325522483,0.5244360902255639,0.4103863204559848,0.39096267190569745,0.29259024699176694,0.9950042366981506,0.3306386697067701,0.5620253164556962,0.7003367003367004,0.6835443037974683,0.14893617021276595,0.21012658227848102,0.13725490196078433,0.10632911392405063,0.9562762608894935
16,4.393398282201788e-05,0.5147479168220473,0.5117162761241292,0.5813953488372093,0.2963901203293224,0.5115830115830116,0.3641545281823939,0.44587155963302755,0.3394553514882837,0.9580229115486145,0.2713603830442629,0.379746835443038,0.43434343434343436,0.42025316455696204,0.23404255319148937,0.29620253164556964,0.19607843137254902,0.28354430379746837,1.1695111439778254
17,2.86474508437579e-05,0.5383089216482654,0.538948701709943,0.6559714795008913,0.31728942368587715,0.5,0.3660544648511716,0.45131086142322097,0.31665611146295125,0.8927811133861542,0.3190263773047291,0.5417721518987342,0.6734006734006734,0.6506329113924051,0.06382978723404255,0.17468354430379746,0.21568627450980393,0.17468354430379746,0.9864178116504962
18,1.6349021371744834e-05,0.5897225543106237,0.5858138062064597,0.7036328871892925,0.2970234325522483,0.5684410646387833,0.37682077264091196,0.4867924528301887,0.32615579480683976,0.8476525974273682,0.3345804118947968,0.5594936708860759,0.6936026936026936,0.6759493670886076,0.1276595744680851,0.1949367088607595,0.17647058823529413,0.1291139240506329,1.1011659640532274
19,7.341522555726972e-06,0.6396513429429144,0.6453451551614946,0.7595419847328244,0.305256491450285,0.73502722323049,0.4566181127295757,0.42857142857142855,0.23812539582013934,0.778732682466507,0.33165296145759576,0.5468354430379747,0.6767676767676768,0.6531645569620254,0.14893617021276595,0.24050632911392406,0.1568627450980392,0.10632911392405063,1.1112325604145343
20,1.8467489107293517e-06,0.6577286252932268,0.6586447118429386,0.758095238095238,0.2818239392020266,0.7887596899224806,0.47245091830272323,0.4368029739776952,0.24572514249525015,0.7406554162502289,0.34153830238048527,0.5443037974683544,0.6666666666666666,0.6506329113924051,0.1276595744680851,0.22784810126582278,0.21568627450980393,0.12151898734177215,1.1387115716934204
