epoch,lr,train_macro_f1,train_accuracy,train_loss,val_macro_f1,val_accuracy,val_loss
1,0.0003,0.3031775766558081,0.7417721518987341,0.8163365715681904,0.2805474095796677,0.7265822784810126,0.8084115886688232
2,0.000288581929876693,0.287223823246878,0.7569620253164557,0.7570426632659604,0.2805474095796677,0.7265822784810126,0.7880704855918884
3,0.0002560660171779821,0.287223823246878,0.7569620253164557,0.7404361042109403,0.2805474095796677,0.7265822784810126,0.7795036172866822
4,0.00020740251485476348,0.287223823246878,0.7569620253164557,0.7312620017263625,0.2805474095796677,0.7265822784810126,0.7958779072761536
5,0.00015,0.287223823246878,0.7569620253164557,0.7316773028084727,0.2805474095796677,0.7265822784810126,0.7911288738250732
6,9.259748514523653e-05,0.287223823246878,0.7569620253164557,0.7287181507457386,0.2805474095796677,0.7265822784810126,0.7751656818389893
7,4.3933982822017876e-05,0.287223823246878,0.7569620253164557,0.7274967284515651,0.2805474095796677,0.7265822784810126,0.7819263815879822
8,1.1418070123306989e-05,0.287223823246878,0.7569620253164557,0.7254577279090881,0.2805474095796677,0.7265822784810126,0.7794768738746644
