run_id,model_name,fusion_enabled,best_epoch,primary_metric,primary_score,final_val_macro_f1,final_val_macro_auc,final_val_accuracy,run_dir
convnext_tiny_cbam-20260409-032943,convnext_tiny_cbam,True,1,val_macro_f1,0.42857142857142855,0.42857142857142855,,0.75,artifacts/runs/convnext_tiny_cbam-20260409-032943
convnext_tiny_cbam-20260409-033348,convnext_tiny_cbam,True,1,val_macro_f1,0.42857142857142855,0.42857142857142855,,0.75,artifacts/runs/convnext_tiny_cbam-20260409-033348
