epoch,lr,train_macro_f1,train_accuracy,train_recall_class_0,train_pred_rate_0,train_recall_class_1,train_pred_rate_1,train_recall_class_2,train_pred_rate_2,train_loss,val_macro_f1,val_accuracy,val_recall_class_0,val_pred_rate_0,val_recall_class_1,val_pred_rate_1,val_recall_class_2,val_pred_rate_2,val_loss
1,2.9999999999999997e-06,0.2755482639556031,0.33206686930091184,0.022675736961451247,0.030395136778115502,0.5825892857142857,0.5972644376899696,0.38875878220140514,0.3723404255319149,0.9774845989353685,0.14945150429021395,0.12917933130699089,0.0,0.0,0.620253164556962,0.7279635258358662,0.4235294117647059,0.27203647416413373,1.4447227063633146
2,0.00010199999999999999,0.3356140474886695,0.3890577507598784,0.047516198704103674,0.02735562310030395,0.5742092457420924,0.4908814589665654,0.5746606334841629,0.4817629179331307,0.8595213997794922,0.10426891257916188,0.12310030395136778,0.0020242914979757085,0.001519756838905775,0.9493670886075949,0.9772036474164134,0.058823529411764705,0.02127659574468085,1.6873808758599418
3,0.00020099999999999998,0.47815514828631295,0.5030395136778115,0.2191142191142191,0.11170212765957446,0.6517857142857143,0.4939209726443769,0.6287015945330297,0.3943768996960486,0.6125103055712688,0.20127345115599027,0.19756838905775076,0.11133603238866396,0.08814589665653495,0.6962025316455697,0.756838905775076,0.23529411764705882,0.15501519756838905,1.6332417244002932
4,0.0003,0.5039234720705416,0.5258358662613982,0.2727272727272727,0.13677811550151975,0.6557734204793029,0.46580547112462006,0.613882863340564,0.3974164133738602,0.49183580405022725,0.43682645670466114,0.5577507598784195,0.5566801619433198,0.44072948328267475,0.20253164556962025,0.12006079027355623,0.8941176470588236,0.439209726443769,1.219205801685651
5,0.0002984732162821399,0.49804829479059637,0.5106382978723404,0.2866666666666667,0.16109422492401215,0.6308411214953271,0.4521276595744681,0.6232876712328768,0.38677811550151975,0.4611118972660547,0.4453866346895912,0.6504559270516718,0.694331983805668,0.5440729483282675,0.05063291139240506,0.0486322188449848,0.9529411764705882,0.4072948328267477,1.527450872673875
6,0.0002939239460421746,0.6140264446161189,0.6177811550151976,0.47845804988662133,0.2454407294832827,0.6857798165137615,0.39209726443769,0.6902050113895216,0.36246200607902734,0.3126739708774061,0.4845995596426433,0.7279635258358662,0.7995951417004049,0.6474164133738601,0.0379746835443038,0.015197568389057751,0.9529411764705882,0.3373860182370821,1.6056119409345446
7,0.0002864447993031777,0.6938518453940663,0.6990881458966566,0.5584725536992841,0.24924012158054712,0.7540229885057471,0.3738601823708207,0.7748917748917749,0.3768996960486322,0.28332343414784916,0.5220761564597117,0.7142857142857143,0.8178137651821862,0.6732522796352584,0.27848101265822783,0.1762917933130699,0.5176470588235295,0.15045592705167174,1.085986124617713
8,0.0002761880299246771,0.6047404496352012,0.6101823708206687,0.47596153846153844,0.24012158054711247,0.6891304347826087,0.4004559270516717,0.6545454545454545,0.3594224924012158,0.3280848448265748,0.5506052594116083,0.756838905775076,0.854251012145749,0.7082066869300911,0.189873417721519,0.08206686930091185,0.7176470588235294,0.20972644376899696,1.3652020593484242
9,0.0002633624361531387,0.648044307804169,0.648936170212766,0.5659955257270693,0.27811550151975684,0.6971830985915493,0.371580547112462,0.6862302483069977,0.35030395136778114,0.3048588221174586,0.4950317717481337,0.6869300911854104,0.7834008097165992,0.6732522796352584,0.24050632911392406,0.1276595744680851,0.5411764705882353,0.19908814589665655,1.1348463885840916
10,0.0002482291100917927,0.6472274652623445,0.6466565349544073,0.5927505330490405,0.31762917933130697,0.672645739910314,0.3662613981762918,0.6807980049875312,0.3161094224924012,0.2480399651811963,0.5438066064632481,0.7781155015197568,0.8805668016194332,0.7386018237082067,0.08860759493670886,0.044072948328267476,0.8235294117647058,0.21732522796352582,1.2440916778785842
11,0.00023109612261833958,0.6384257495392723,0.6398176291793313,0.5704387990762124,0.2887537993920973,0.6872246696035242,0.3655015197568389,0.6596736596736597,0.34574468085106386,0.24822243703080407,0.4448994829672894,0.7689969604863222,0.9655870445344129,0.9072948328267477,0.02531645569620253,0.025835866261398176,0.3176470588235294,0.0668693009118541,1.9644300597054618
12,0.0002123122519502829,0.6062569749240635,0.6086626139817629,0.5425,0.2750759878419453,0.6457883369330454,0.3761398176291793,0.6291390728476821,0.3487841945288754,0.2670319830235767,0.4882813403368522,0.7401215805471124,0.9008097165991903,0.8085106382978723,0.17721518987341772,0.11702127659574468,0.32941176470588235,0.07446808510638298,1.4985099420661019
13,0.0001922598835262144,0.651587938205385,0.6542553191489362,0.5735294117647058,0.2743161094224924,0.6814159292035398,0.36322188449848025,0.6995614035087719,0.36246200607902734,0.2257193215752402,0.47770463379912104,0.7629179331306991,0.9453441295546559,0.8571428571428571,0.16455696202531644,0.0851063829787234,0.25882352941176473,0.057750759878419454,1.6031032665854408
14,0.00017134722574099268,0.7220104271884519,0.7218844984802432,0.6962025316455697,0.33206686930091184,0.7524271844660194,0.3282674772036474,0.7209302325581395,0.33966565349544076,0.1860790907809264,0.5010276543764295,0.7963525835866262,0.9615384615384616,0.8647416413373861,0.02531645569620253,0.010638297872340425,0.5529411764705883,0.12462006079027356,1.8469786824481118
15,0.00015,0.6382639955092597,0.6382978723404256,0.5968468468468469,0.2917933130699088,0.6488372093023256,0.3518237082066869,0.669683257918552,0.35638297872340424,0.24002627053870315,0.5217821213463969,0.7993920972644377,0.9676113360323887,0.8738601823708206,0.06329113924050633,0.0243161094224924,0.5058823529411764,0.10182370820668693,2.0698658995596424
