epoch,lr,train_macro_f1,train_accuracy,train_recall_class_0,train_pred_rate_0,train_recall_class_1,train_pred_rate_1,train_recall_class_2,train_pred_rate_2,train_loss,val_macro_f1,val_accuracy,val_recall_class_0,val_pred_rate_0,val_recall_class_1,val_pred_rate_1,val_recall_class_2,val_pred_rate_2,val_loss
1,0.0003,0.3715292426732038,0.3723875870804306,0.3578336557059961,0.3280557314756175,0.3448940269749518,0.31602279924002535,0.4125230202578269,0.3559214692843572,0.6499279915082334,0.2855764592378196,0.7493670886075949,0.9966329966329966,0.9974683544303797,0.0,0.0,0.0,0.002531645569620253,0.34875112295150756
2,0.00029815325108927063,0.4472510428558363,0.44458518049398354,0.482421875,0.28435718809373023,0.3806818181818182,0.3559214692843572,0.4712430426716141,0.3597213426219126,0.459579427133907,0.5708255017607535,0.7316455696202532,0.7878787878787878,0.6151898734177215,0.3191489361702128,0.1620253164556962,0.7843137254901961,0.22278481012658227,0.27792683988809586
3,0.00029265847744427303,0.6471813213694753,0.6472450918302723,0.7265917602996255,0.3027232425585814,0.5137795275590551,0.32742241925269155,0.6945996275605214,0.36985433818872704,0.30841537843448946,0.533793313914043,0.7493670886075949,0.8619528619528619,0.6784810126582278,0.5957446808510638,0.26329113924050634,0.23529411764705882,0.05822784810126582,0.21845418944954872
4,0.0002836509786282552,0.7650497459268459,0.7669411019632679,0.7635658914728682,0.3033565547815073,0.6771653543307087,0.3324889170360988,0.8522522522522522,0.3641545281823939,0.20570305731109897,0.6429296886335277,0.769620253164557,0.8114478114478114,0.6329113924050633,0.5106382978723404,0.2,0.7647058823529411,0.1670886075949367,0.21575556606054305
5,0.0002713525491562421,0.8613480435519225,0.8613046231792274,0.8040816326530612,0.27485750474984166,0.8439201451905626,0.37048765041165294,0.9312267657992565,0.3546548448385054,0.13044975380027535,0.4687008503767514,0.6962025316455697,0.7777777777777778,0.5974683544303797,0.851063829787234,0.37721518987341773,0.0784313725490196,0.02531645569620253,0.46156204052269456
6,0.0002560660171779821,0.8728874336709033,0.8739708676377455,0.8492366412213741,0.30905636478784043,0.8346456692913385,0.3337555414819506,0.9341864716636198,0.357188093730209,0.1273054987794221,0.6286564972673139,0.7341772151898734,0.7676767676767676,0.5974683544303797,0.7021276595744681,0.29873417721518986,0.5686274509803921,0.10379746835443038,0.25508561164140703
7,0.000238167787843871,0.9228129325124544,0.9227359088030399,0.8899803536345776,0.2982900569981001,0.9187145557655955,0.3552881570614313,0.9574861367837338,0.34642178594046863,0.07422492010612981,0.6194139419376551,0.7291139240506329,0.7542087542087542,0.5873417721518988,0.6170212765957447,0.25569620253164554,0.6862745098039216,0.1569620253164557,0.33989993736147883
8,0.00021809857496093204,0.9711124054650858,0.9708676377454085,0.9532163742690059,0.31918936035465484,0.9656419529837251,0.3540215326155795,0.9941520467836257,0.32678910702976566,0.02730785370783791,0.6527171873534102,0.7822784810126582,0.8417508417508418,0.6683544303797468,0.5957446808510638,0.21772151898734177,0.6078431372549019,0.11392405063291139,0.30304367903620005
9,0.00019635254915624216,0.9741564324446363,0.974034198860038,0.9556840077071291,0.32108929702343253,0.9779005524861878,0.35148828372387586,0.988394584139265,0.32742241925269155,0.0311507475021474,0.6938841544010005,0.8278481012658228,0.8922558922558923,0.7189873417721518,0.48936170212765956,0.1240506329113924,0.7647058823529411,0.1569620253164557,0.31553425814956426
10,0.00017346516975603468,0.9796673193121731,0.9797340088663711,0.9727767695099818,0.34325522482583914,0.9783464566929134,0.32678910702976566,0.9884615384615385,0.3299556681443952,0.02368919331653307,0.5491154235835086,0.7544303797468355,0.8518518518518519,0.6759493670886076,0.723404255319149,0.2759493670886076,0.21568627450980393,0.04810126582278481,0.4141173977404833
